Economy;Economy Code;ISO Code;Region;Income Group;Report Year;WORKPLACE SCORE;Can a woman get a job in the same way as a man?;Score;Legal Basis;Does the law prohibit discrimination in employment based on gender?;Score;Legal Basis;Is there legislation on sexual harassment in employment?;Score;Legal Basis;Are there criminal penalties or civil remedies for sexual harassment in employment?;Score;Legal Basis - Criminal Penalties;Legal Basis - Civil Remedies
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1980;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1981;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1982;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1983;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1984;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1985;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1986;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1987;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1988;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1989;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1990;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1991;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1992;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1993;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1994;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1995;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1996;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1997;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1998;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;1999;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2000;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2001;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2002;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2003;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2004;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2005;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2006;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2007;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2008;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2009;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2010;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2011;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2012;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2013;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2014;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2015;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2016;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2017;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2018;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2019;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2020;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2021;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2022;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Myanmar;MMR;MMR;East Asia & Pacific;Lower middle income;2023;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1971;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1972;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1973;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1974;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1975;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1976;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1977;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1978;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1979;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1980;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1981;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1982;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1983;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1984;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1985;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1986;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1987;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1988;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1989;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1990;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1991;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1992;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1993;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1994;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1995;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1996;0;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1997;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1998;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;1999;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2000;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2001;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2002;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2003;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2004;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2005;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2006;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2007;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2008;25;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2009;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2010;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2011;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2012;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2013;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2014;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2015;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2016;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2017;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2018;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2019;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2020;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(7)-(10), 33 and 34
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2021;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act, 2007, Secs. 5(7)-(10)
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2022;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act of 2007, Secs. 5(7)-(10)
Namibia;NAM;NAM;Sub-Saharan Africa;Upper middle income;2023;100;Yes;1;Married Persons Equality Act, Secs. 2 and 7(5);Yes;1;Labor Act, Art. 5;Yes;1;Labour Act of 2007, Secs. 5(7)-(10);Yes;1;No applicable provisions could be located;Labour Act of 2007, Secs. 5(7)-(10)
Nepal;NPL;NPL;South Asia;Lower middle income;1971;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1972;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1973;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1974;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1975;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1976;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1977;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1978;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1979;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1980;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1981;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1982;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1983;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1984;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1985;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1986;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1987;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1988;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1989;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1990;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1991;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1992;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1993;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Nepal;NPL;NPL;South Asia;Lower middle income;1994;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
